"id_registre"|"id_place"|"description"|"loge"|"billets_vendus"|"prix_par_billet"|"recettes"
24974|86|Billet à|false|11|2|22
24974|88|Billet à|false|77|1|77
24974|85|Billet à|false|14|4|56
24975|87|Billet à|false|14|201|21
24975|84|Loge haute|true|2|20|40
24975|85|Billet à|false|162|4|648
24975|86|Billet à|false|85|2|170
24975|83|Loge basse|true|1|32|32
24975|88|Billet à|false|397|1|397
24976|86|Billet à|false|15|2|30
24976|88|Billet à|false|120|1|120
24976|85|Billet à|false|2|4|8
24976|87|Billet à|false|1|201|201
24977|85|Billet à|false|21|4|84
24977|88|Billet à|false|115|1|115
24977|87|Billet à|false|2|201|3
24977|86|Billet à|false|15|2|30
24978|86|Billet à|false|74|2|148
24978|88|Billet à|false|383|1|383
24978|83|Loge basse|true|5|32|160
24978|85|Billet à|false|105|4|420
24978|87|Billet à|false|4|201|6
24979|86|Billet à|false|136|2|272
24979|88|Billet à|false|439|1|439
24979|85|Billet à|false|74|4|296
24979|87|Billet à|false|36|201|54
24980|86|Billet à|false|77|2|154
24980|88|Billet à|false|285|1|285
24980|83|Loge basse|true|2|32|64
24980|84|Loge haute|true|1|20|20
24980|85|Billet à|false|92|4|368
24980|87|Billet à|false|12|201|18
24981|86|Billet à|false|11|2|22
24981|85|Billet à|false|13|4|52
24981|87|Billet à|false|11|201|216
24981|88|Billet à|false|94|1|94
24982|85|Billet à|false|25|4|100
24982|88|Billet à|false|109|1|109
24982|87|Billet à|false|9|201|213
24982|86|Billet à|false|18|2|36
24983|88|Billet à|false|237|1|237
24983|83|Loge basse|true|1|32|32
24983|87|Billet à|false|6|201|9
24983|85|Billet à|false|28|4|112
24983|86|Billet à|false|42|2|84
24984|87|Billet à|false|43|201|264
24984|84|Loge haute|true|1|20|20
24984|83|Loge basse|true|2|32|64
24984|86|Billet à|false|169|2|338
24984|85|Billet à|false|177|4|708
24984|88|Billet à|false|539|1|539
24985|87|Billet à|false|2|201|3
24985|85|Billet à|false|4|4|16
24985|88|Billet à|false|66|1|66
24985|86|Billet à|false|15|2|30
24986|88|Billet à|false|424|1|424
24986|83|Loge basse|true|1|32|32
24986|85|Billet à|false|141|4|564
24986|86|Billet à|false|99|2|198
24986|87|Billet à|false|23|201|234
24987|85|Billet à|false|19|4|76
24987|86|Billet à|false|48|2|96
24987|87|Billet à|false|6|201|9
24987|88|Billet à|false|157|1|157
24988|88|Billet à|false|434|1|434
24988|86|Billet à|false|108|2|216
24988|85|Billet à|false|54|4|216
24988|87|Billet à|false|18|201|27
24989|88|Billet à|false|284|1|284
24989|83|Loge basse|true|3|32|96
24989|85|Billet à|false|153|4|612
24989|86|Billet à|false|72|2|144
24989|87|Billet à|false|6|201|9
24990|87|Billet à|false|16|201|24
24990|88|Billet à|false|448|1|448
24990|1|Irregular Receipts|false|10|4|40
24990|84|Loge haute|true|1|20|20
24990|85|Billet à|false|196|4|784
24990|86|Billet à|false|161|2|322
24990|83|Loge basse|true|5|32|160
24991|85|Billet à|false|2|4|8
24991|86|Billet à|false|10|2|20
24991|88|Billet à|false|78|1|78
24992|86|Billet à|false|16|2|32
24992|85|Billet à|false|12|4|48
24992|87|Billet à|false|3|201|204
24992|88|Billet à|false|113|1|113
24993|88|Billet à|false|499|1|499
24993|87|Billet à|false|48|201|72
24993|86|Billet à|false|203|2|406
24993|85|Billet à|false|302|4|1208
24993|83|Loge basse|true|3|32|96
24994|88|Billet à|false|302|1|302
24994|83|Loge basse|true|2|32|64
24994|85|Billet à|false|29|4|116
24994|86|Billet à|false|79|2|158
24994|87|Billet à|false|16|201|24
24995|85|Billet à|false|2|4|8
24995|86|Billet à|false|13|2|26
24995|87|Billet à|false|7|201|210
24995|88|Billet à|false|101|1|101
24996|85|Billet à|false|14|4|56
24996|86|Billet à|false|26|2|52
24996|87|Billet à|false|4|201|6
24996|88|Billet à|false|133|1|133
24997|88|Billet à|false|602|1|602
24997|87|Billet à|false|71|201|306
24997|84|Loge haute|true|6|20|120
24997|86|Billet à|false|173|2|346
24997|85|Billet à|false|282|4|1128
24997|83|Loge basse|true|12|32|384
24998|88|Billet à|false|358|1|358
24998|85|Billet à|false|63|4|252
24998|86|Billet à|false|92|2|184
24998|87|Billet à|false|20|201|30
24999|83|Loge basse|true|6|32|192
24999|85|Billet à|false|199|4|796
24999|87|Billet à|false|57|201|285
24999|86|Billet à|false|155|2|310
24999|88|Billet à|false|539|1|539
24999|84|Loge haute|true|6|20|120
25000|88|Billet à|false|128|1|128
25000|85|Billet à|false|7|4|28
25000|87|Billet à|false|2|201|3
25000|86|Billet à|false|27|2|54
25001|87|Billet à|false|41|201|261
25001|88|Billet à|false|420|1|420
25001|86|Billet à|false|132|2|264
25001|85|Billet à|false|181|4|724
25001|84|Loge haute|true|5|20|100
25001|83|Loge basse|true|17|32|544
25002|86|Billet à|false|166|2|332
25002|85|Billet à|false|60|4|240
25002|83|Loge basse|true|2|32|64
25002|84|Loge haute|true|2|20|40
25002|88|Billet à|false|397|1|397
25002|87|Billet à|false|54|201|81
25003|83|Loge basse|true|4|32|128
25003|87|Billet à|false|13|201|219
25003|86|Billet à|false|45|2|90
25003|85|Billet à|false|49|4|196
25003|88|Billet à|false|259|1|259
25004|85|Billet à|false|86|4|344
25004|87|Billet à|false|28|201|42
25004|88|Billet à|false|404|1|404
25004|86|Billet à|false|143|2|286
25005|83|Loge basse|true|2|32|64
25005|84|Loge haute|true|1|20|20
25005|85|Billet à|false|102|4|408
25005|86|Billet à|false|125|2|250
25005|87|Billet à|false|34|201|51
25005|88|Billet à|false|396|1|396
25006|86|Billet à|false|39|2|78
25006|85|Billet à|false|43|4|172
25006|83|Loge basse|true|1|32|32
25006|88|Billet à|false|161|1|161
25006|87|Billet à|false|6|201|9
25007|88|Billet à|false|295|1|295
25007|87|Billet à|false|22|201|33
25007|85|Billet à|false|99|4|396
25007|86|Billet à|false|77|2|154
25007|83|Loge basse|true|2|32|64
25008|83|Loge basse|true|2|32|64
25008|88|Billet à|false|278|1|278
25008|87|Billet à|false|13|201|219
25008|86|Billet à|false|118|2|236
25008|85|Billet à|false|95|4|380
25009|88|Billet à|false|203|1|203
25009|85|Billet à|false|63|4|252
25009|86|Billet à|false|63|2|126
25009|87|Billet à|false|4|201|6
25010|85|Billet à|false|50|4|200
25010|86|Billet à|false|46|2|92
25010|87|Billet à|false|2|201|3
25010|88|Billet à|false|131|1|131
25011|85|Billet à|false|93|4|372
25011|88|Billet à|false|208|1|208
25011|87|Billet à|false|3|201|204
25011|86|Billet à|false|34|2|68
25011|83|Loge basse|true|2|32|64
25012|86|Billet à|false|95|2|190
25012|88|Billet à|false|343|1|343
25012|87|Billet à|false|24|201|36
25012|84|Loge haute|true|2|20|40
25012|85|Billet à|false|90|4|360
25013|86|Billet à|false|35|2|70
25013|83|Loge basse|true|2|32|64
25013|88|Billet à|false|183|1|183
25013|85|Billet à|false|61|4|244
25014|86|Billet à|false|28|2|56
25014|87|Billet à|false|3|201|204
25014|88|Billet à|false|139|1|139
25014|85|Billet à|false|9|4|36
25015|87|Billet à|false|3|201|204
25015|88|Billet à|false|160|1|160
25015|85|Billet à|false|48|4|192
25015|86|Billet à|false|35|2|70
25016|87|Billet à|false|14|201|21
25016|85|Billet à|false|64|4|256
25016|88|Billet à|false|305|1|305
25016|86|Billet à|false|68|2|136
25017|87|Billet à|false|2|201|3
25017|88|Billet à|false|140|1|140
25017|85|Billet à|false|38|4|152
25017|83|Loge basse|true|1|32|32
25017|86|Billet à|false|46|2|92
25018|86|Billet à|false|67|2|134
25018|88|Billet à|false|267|1|267
25018|87|Billet à|false|10|201|15
25018|85|Billet à|false|68|4|272
25019|87|Billet à|false|49|201|273
25019|88|Billet à|false|304|1|304
25019|84|Loge haute|true|1|20|20
25019|85|Billet à|false|54|4|216
25019|86|Billet à|false|136|2|272
25020|87|Billet à|false|7|201|210
25020|85|Billet à|false|72|4|288
25020|86|Billet à|false|60|2|120
25020|88|Billet à|false|261|1|261
25021|85|Billet à|false|20|4|80
25021|88|Billet à|false|84|1|84
25021|87|Billet à|false|1|201|201
25021|86|Billet à|false|28|2|56
25022|83|Loge basse|true|2|32|64
25022|86|Billet à|false|61|2|122
25022|87|Billet à|false|8|201|12
25022|88|Billet à|false|227|1|227
25022|85|Billet à|false|132|4|528
25023|84|Loge haute|true|2|20|40
25023|85|Billet à|false|144|4|576
25023|86|Billet à|false|185|2|370
25023|87|Billet à|false|39|201|258
25023|88|Billet à|false|467|1|467
25023|83|Loge basse|true|1|32|32
25024|86|Billet à|false|12|2|24
25024|87|Billet à|false|4|201|6
25024|88|Billet à|false|70|1|70
25025|83|Loge basse|true|8|32|256
25025|84|Loge haute|true|3|20|60
25025|85|Billet à|false|251|4|1004
25025|86|Billet à|false|171|2|342
25025|88|Billet à|false|491|1|491
25025|87|Billet à|false|44|201|66
25026|88|Billet à|false|486|1|486
25026|87|Billet à|false|61|201|291
25026|86|Billet à|false|203|2|406
25026|85|Billet à|false|106|4|424
25027|85|Billet à|false|40|4|160
25027|83|Loge basse|true|1|32|32
25027|86|Billet à|false|15|2|30
25027|88|Billet à|false|102|1|102
25027|87|Billet à|false|5|201|207
25028|85|Billet à|false|49|4|196
25028|87|Billet à|false|8|201|12
25028|88|Billet à|false|150|1|150
25028|83|Loge basse|true|3|32|96
25028|86|Billet à|false|60|2|120
25029|85|Billet à|false|109|4|436
25029|88|Billet à|false|320|1|320
25029|87|Billet à|false|20|201|30
25029|86|Billet à|false|130|2|260
25030|83|Loge basse|true|2|32|64
25030|85|Billet à|false|85|4|340
25030|86|Billet à|false|57|2|114
25030|87|Billet à|false|3|201|204
25030|88|Billet à|false|135|1|135
25031|86|Billet à|false|52|2|104
25031|88|Billet à|false|108|1|108
25031|85|Billet à|false|41|4|164
25031|87|Billet à|false|6|201|9
25032|86|Billet à|false|154|2|308
25032|84|Loge haute|true|1|20|20
25032|85|Billet à|false|227|4|908
25032|88|Billet à|false|420|1|420
25032|87|Billet à|false|24|201|36
25032|83|Loge basse|true|4|32|128
25033|85|Billet à|false|100|4|400
25033|86|Billet à|false|209|2|418
25033|87|Billet à|false|71|201|306
25033|88|Billet à|false|432|1|432
25034|86|Billet à|false|35|2|70
25034|88|Billet à|false|59|1|59
25034|87|Billet à|false|3|201|204
25035|85|Billet à|false|23|4|92
25035|86|Billet à|false|54|2|108
25035|87|Billet à|false|12|201|18
25035|88|Billet à|false|131|1|131
25036|85|Billet à|false|77|4|308
25036|86|Billet à|false|116|2|232
25036|88|Billet à|false|198|1|198
25036|87|Billet à|false|33|201|249
25036|83|Loge basse|true|1|32|32
25037|86|Billet à|false|26|2|52
25037|88|Billet à|false|91|1|91
25037|87|Billet à|false|10|201|15
25037|85|Billet à|false|16|4|64
25038|87|Billet à|false|53|201|279
25038|88|Billet à|false|451|1|451
25038|84|Loge haute|true|3|20|60
25038|83|Loge basse|true|10|32|320
25038|85|Billet à|false|254|4|1016
25038|86|Billet à|false|182|2|364
25039|87|Billet à|false|39|201|258
25039|88|Billet à|false|254|1|254
25039|84|Loge haute|true|1|20|20
25039|85|Billet à|false|45|4|180
25039|86|Billet à|false|159|2|318
25040|86|Billet à|false|161|2|322
25040|88|Billet à|false|400|1|400
25040|83|Loge basse|true|5|32|160
25040|85|Billet à|false|198|4|792
25040|87|Billet à|false|42|201|63
25041|87|Billet à|false|53|201|279
25041|88|Billet à|false|358|1|358
25041|85|Billet à|false|52|4|208
25041|86|Billet à|false|153|2|306
25042|88|Billet à|false|270|1|270
25042|87|Billet à|false|3|201|204
25042|86|Billet à|false|62|2|124
25042|85|Billet à|false|79|4|316
25043|85|Billet à|false|61|4|244
25043|86|Billet à|false|50|2|100
25043|87|Billet à|false|4|201|6
25043|88|Billet à|false|207|1|207
25044|88|Billet à|false|207|1|207
25044|87|Billet à|false|5|201|207
25044|86|Billet à|false|39|2|78
25044|85|Billet à|false|28|4|112
25045|83|Loge basse|true|2|32|64
25045|86|Billet à|false|40|2|80
25045|87|Billet à|false|4|201|6
25045|88|Billet à|false|171|1|171
25045|85|Billet à|false|76|4|304
25046|86|Billet à|false|133|2|266
25046|87|Billet à|false|26|201|39
25046|88|Billet à|false|394|1|394
25046|85|Billet à|false|70|4|280
25046|83|Loge basse|true|2|32|64
25047|87|Billet à|false|4|201|6
25047|88|Billet à|false|116|1|116
25047|85|Billet à|false|41|4|164
25047|86|Billet à|false|18|2|36
25048|86|Billet à|false|80|2|160
25048|88|Billet à|false|217|1|217
25048|85|Billet à|false|96|4|384
25048|87|Billet à|false|8|201|12
25049|88|Billet à|false|100|1|100
25049|87|Billet à|false|3|201|204
25049|86|Billet à|false|28|2|56
25049|85|Billet à|false|9|4|36
25050|88|Billet à|false|416|1|416
25050|85|Billet à|false|121|4|484
25050|86|Billet à|false|126|2|252
25050|87|Billet à|false|17|201|225
25051|86|Billet à|false|57|2|114
25051|87|Billet à|false|21|201|231
25051|88|Billet à|false|271|1|271
25051|85|Billet à|false|3|4|12
25052|85|Billet à|false|90|4|360
25052|87|Billet à|false|11|201|216
25052|88|Billet à|false|246|1|246
25052|84|Loge haute|true|1|20|20
25052|86|Billet à|false|95|2|190
25053|88|Billet à|false|612|1|612
25053|83|Loge basse|true|2|32|64
25053|84|Loge haute|true|2|20|40
25053|85|Billet à|false|332|4|1328
25053|86|Billet à|false|205|2|410
25053|87|Billet à|false|90|201|135
25054|86|Billet à|false|27|2|54
25054|88|Billet à|false|71|1|71
25054|87|Billet à|false|2|201|3
25054|85|Billet à|false|4|4|16
25055|88|Billet à|false|489|1|489
25055|85|Billet à|false|271|4|1084
25055|86|Billet à|false|200|2|400
25055|83|Loge basse|true|4|32|128
25055|87|Billet à|false|57|201|285
25056|87|Billet à|false|58|201|87
25056|88|Billet à|false|477|1|477
25056|83|Loge basse|true|1|32|32
25056|85|Billet à|false|89|4|356
25056|86|Billet à|false|175|2|350
25057|83|Loge basse|true|4|32|128
25057|86|Billet à|false|103|2|206
25057|85|Billet à|false|136|4|544
25057|88|Billet à|false|250|1|250
25057|87|Billet à|false|17|201|225
25058|86|Billet à|false|162|2|324
25058|83|Loge basse|true|4|32|128
25058|84|Loge haute|true|1|20|20
25058|88|Billet à|false|391|1|391
25058|87|Billet à|false|25|201|237
25058|85|Billet à|false|192|4|768
25059|86|Billet à|false|21|2|42
25059|83|Loge basse|true|1|32|32
25059|85|Billet à|false|9|4|36
25059|87|Billet à|false|8|201|12
25059|88|Billet à|false|120|1|120
25060|88|Billet à|false|407|1|407
25060|83|Loge basse|true|4|32|128
25060|85|Billet à|false|174|4|696
25060|86|Billet à|false|149|2|298
25060|87|Billet à|false|31|201|246
25061|88|Billet à|false|353|1|353
25061|87|Billet à|false|33|201|249
25061|86|Billet à|false|121|2|242
25061|85|Billet à|false|67|4|268
25062|88|Billet à|false|424|1|424
25062|83|Loge basse|true|6|32|192
25062|85|Billet à|false|93|4|372
25062|86|Billet à|false|171|2|342
25062|87|Billet à|false|31|201|246
25063|1|Irregular Receipts|false|1|30|30
25063|84|Loge haute|true|1|20|20
25063|85|Billet à|false|227|4|908
25063|88|Billet à|false|454|1|454
25063|83|Loge basse|true|3|32|96
25063|87|Billet à|false|73|201|309
25063|86|Billet à|false|190|2|380
25064|83|Loge basse|true|1|32|32
25064|84|Loge haute|true|1|20|20
25064|85|Billet à|false|91|4|364
25064|86|Billet à|false|114|2|228
25064|87|Billet à|false|14|201|21
25064|88|Billet à|false|243|1|243
25065|88|Billet à|false|613|1|613
25065|87|Billet à|false|110|321|198
25065|86|Billet à|false|203|3|609
25065|85|Billet à|false|182|6|1092
25065|84|Loge haute|true|7|30|210
25065|83|Loge basse|true|13|48|624
25078|88|Billet à|false|355|1|355
25078|87|Billet à|false|54|201|81
25078|83|Loge basse|true|3|32|96
25078|85|Billet à|false|72|4|288
25078|86|Billet à|false|154|2|308
25078|84|Loge haute|true|2|20|40
25079|85|Billet à|false|74|4|296
25079|86|Billet à|false|42|2|84
25079|87|Billet à|false|8|201|12
25079|88|Billet à|false|211|1|211
25080|83|Loge basse|true|2|32|64
25080|88|Billet à|false|386|1|386
25080|87|Billet à|false|18|201|27
25080|86|Billet à|false|82|2|164
25080|85|Billet à|false|94|4|376
25080|84|Loge haute|true|1|20|20
25081|87|Billet à|false|5|201|207
25081|88|Billet à|false|78|1|78
25081|85|Billet à|false|7|4|28
25081|86|Billet à|false|22|2|44
25082|88|Billet à|false|188|1|188
25082|83|Loge basse|true|2|32|64
25082|85|Billet à|false|137|4|548
25082|86|Billet à|false|61|2|122
25082|87|Billet à|false|9|201|213
25083|86|Billet à|false|36|2|72
25083|85|Billet à|false|28|4|112
25083|88|Billet à|false|176|1|176
25083|87|Billet à|false|10|201|15
25084|85|Billet à|false|185|4|740
25084|83|Loge basse|true|1|32|32
25084|88|Billet à|false|368|1|368
25084|87|Billet à|false|31|201|246
25084|86|Billet à|false|128|2|256
25085|85|Billet à|false|15|4|60
25085|86|Billet à|false|16|2|32
25085|87|Billet à|false|3|201|204
25085|88|Billet à|false|82|1|82
25086|86|Billet à|false|86|2|172
25086|87|Billet à|false|17|201|225
25086|88|Billet à|false|300|1|300
25086|85|Billet à|false|104|4|416
25087|86|Billet à|false|13|2|26
25087|85|Billet à|false|12|4|48
25087|88|Billet à|false|101|1|101
25088|88|Billet à|false|190|1|190
25088|87|Billet à|false|9|201|213
25088|86|Billet à|false|57|2|114
25088|85|Billet à|false|61|4|244
25089|86|Billet à|false|39|2|78
25089|87|Billet à|false|4|201|6
25089|88|Billet à|false|197|1|197
25089|85|Billet à|false|42|4|168
25090|87|Billet à|false|2|201|3
25090|85|Billet à|false|24|4|96
25090|88|Billet à|false|206|1|206
25090|86|Billet à|false|57|2|114
25091|86|Billet à|false|20|2|40
25091|85|Billet à|false|19|4|76
25091|88|Billet à|false|69|1|69
25091|87|Billet à|false|5|201|207
25092|87|Billet à|false|3|201|204
25092|85|Billet à|false|62|4|248
25092|88|Billet à|false|141|1|141
25092|86|Billet à|false|35|2|70
25093|88|Billet à|false|250|1|250
25093|83|Loge basse|true|2|32|64
25093|85|Billet à|false|80|4|320
25093|86|Billet à|false|83|2|166
25093|87|Billet à|false|8|201|12
25094|85|Billet à|false|3|4|12
25094|88|Billet à|false|17|1|17
25094|86|Billet à|false|16|2|32
25095|87|Billet à|false|54|201|81
25095|86|Billet à|false|165|2|330
25095|84|Loge haute|true|5|20|100
25095|85|Billet à|false|187|4|748
25095|83|Loge basse|true|13|32|416
25095|88|Billet à|false|463|1|463
25096|85|Billet à|false|1|4|4
25096|88|Billet à|false|66|1|66
25096|86|Billet à|false|7|2|14
25098|83|Loge basse|true|8|32|256
25098|86|Billet à|false|183|2|366
25098|85|Billet à|false|191|4|764
25098|87|Billet à|false|64|201|96
25098|88|Billet à|false|412|1|412
25098|84|Loge haute|true|1|20|20
25099|88|Billet à|false|30|1|30
25099|85|Billet à|false|1|4|4
25099|86|Billet à|false|3|2|6
25099|87|Billet à|false|4|201|6
25100|87|Billet à|false|2|201|3
25100|85|Billet à|false|4|4|16
25100|86|Billet à|false|18|2|36
25100|88|Billet à|false|50|1|50
25101|85|Billet à|false|199|4|796
25101|83|Loge basse|true|13|32|416
25101|84|Loge haute|true|3|20|60
25101|86|Billet à|false|160|2|320
25101|87|Billet à|false|36|201|54
25101|88|Billet à|false|374|1|374
25102|87|Billet à|false|6|201|9
25102|88|Billet à|false|82|1|82
25102|85|Billet à|false|7|4|28
25102|86|Billet à|false|15|2|30
25103|83|Loge basse|true|5|32|160
25103|88|Billet à|false|458|1|458
25103|86|Billet à|false|174|2|348
25103|85|Billet à|false|255|4|1020
25103|84|Loge haute|true|3|20|60
25103|87|Billet à|false|73|201|309
25104|87|Billet à|false|3|201|204
25104|88|Billet à|false|189|1|189
25104|85|Billet à|false|13|4|52
25104|86|Billet à|false|36|2|72
25105|88|Billet à|false|92|1|92
25105|87|Billet à|false|3|201|204
25105|86|Billet à|false|22|2|44
25105|85|Billet à|false|18|4|72
25106|85|Billet à|false|14|4|56
25106|86|Billet à|false|25|2|50
25106|87|Billet à|false|3|201|204
